head,relation,tail,label
Orlando_Citrus_Bowl,regionServed,"Williamsburg,_Virginia",0
Dawid_Nowak,artist,Raydio,0
Ayr,broadcastArea,London,0
Simisola,bronzeMedalist,Maxim_Shabalin,0
Orthophonic_Joy,associatedBand,A_Static_Lullaby,0
Orthophonic_Joy,associatedMusicalArtist,A_Static_Lullaby,0
DJ_(H_&_Claire_song),writer,Christophe_Honoré,0
Do_vetra,previousWork,Here_'Tis,0
Filmworks_V:_Tears_of_Ecstasy,subsequentWork,Gravy_Train_(Lou_Donaldson_album),0
Everclear_(band),associatedMusicalArtist,Drowning_Pool,0
Fred_Trello,successor,Eugene_Saloom,0
Shoot_the_Runner,producer,Sergio_Pizzorno,0
Peter_Cameron_(mathematician),starring,Helen_Mack,0
"Brandenburg,_Kentucky",battle,Battle_of_Entrames,0
Poker_Face_(Ayumi_Hamasaki_song),starring,Candace_Cameron_Bure,0
Sébastien_Fournier,managerClub,FC_Sheriff_Tiraspol,0
David_Attenborough,predecessor,Mbiyu_Koinange,0
George_Westinghouse,relative,Curtis_Grubb,0
Pieter_De_Crem,successor,Guy_Verhofstadt,0
Pieter_De_Crem,predecessor,Guy_Verhofstadt,0
2010–11_West_Bromwich_Albion_F.C._season,managerClub,FC_Volga-d_Ulyanovsk,0
Vladyslav_Lupashko,birthPlace,Ochakiv,0
Luiz_Carlos_Nascimento_Júnior,managerClub,France_women's_national_football_team,0
Frederick_Fung,managerClub,Liaoning_Whowin_F.C.,0
Ferar_Cluj,director,P._J._Pesce,0
Meixian_Hakka_F.C.,writer,P._J._Pesce,0
Samooidea,family,Podoctidae,0
Danny_Fox,team,CS_Hammam-Lif,0
Carabobo_FC,product,Set-top_box,0
Heinrich_Gustav_Magnus,region,"Lamb_County,_Texas",0
Joints_&_Jam,album,The_E.N.D,0
The_Three_Musketeers_(1993_film),starring,Annie_Potts,0
Addams_Family_Reunion,producer,Tim_Curry,0
Addams_Family_Reunion,producer,Annie_Potts,0
The_Brain_Center_at_Whipple's,previousWork,Twist_&_Shout_(album),0
Pride_N_Joy,subsequentWork,All_I_Do_Is_Win,0
Meopham,successor,Harris_Wofford,0
You_Are_Not_Alone_(Modern_Talking_song),album,Victory_(Modern_Talking_album),0
David_Downes_(Irish_composer),musicalArtist,Kanjani_Eight,0
David_Downes_(Irish_composer),musicalBand,Kanjani_Eight,0
I'd_Still_Want_You,producer,Charley_Pride,0
Razia_Butt,almaMater,Oak_Ridge_National_Laboratory,0
Darren_Davies_(Welsh_footballer),previousWork,They_Don't_Make_'em_Like_My_Daddy_(song),0
Dil_Dosti_Etc,starring,Amol_Palekar,0
Woh_Teri_Bhabhi_Hai_Pagle,starring,Aneek_Dhar,0
Tu_Mera_Hero,showJudge,Shankar_Mahadevan,0
Noor_(horse),damsire,Graustark_(horse),0
Play_Something_Sweet_(Brickyard_Blues),writer,Charlie_Rich,0
"Always_Have,_Always_Will_(Janie_Fricke_song)",musicalArtist,Charlie_Rich,0
"Always_Have,_Always_Will_(Janie_Fricke_song)",musicalBand,Charlie_Rich,0
Alemannia_Aachen,manager,Mustafa_Denizli,0
Rodrigo_Pimpão,deathPlace,Curitiba,0
Cedric_Bixler-Zavala,associatedBand,Hank_Williams_III,0
Cedric_Bixler-Zavala,associatedMusicalArtist,Hank_Williams_III,0
Star_World,sisterStation,Star_Sports_(TV_channel),0
National_Geographic_Channel,sisterStation,Star_World,0
Dhaka_Residential_Model_College,team,A.S.D._Giallo-Blu_Figline,0
Guitar_Mashing,keyPerson,Tim_Scott_(guitarist),0
Joyce_Aubrey,birthPlace,Ternate,0
Thomas_D'Arcy,birthPlace,Malawi,0
Paull_Shin,team,Malawi_national_football_team,0
6th_Army_(Soviet_Union),sourceRegion,Central_Luzon,0
Carried_to_Dust,previousWork,Ten_Small_Paces,0
Saint_Asonia,formerBandMember,Eye_Empire,0
Ice_Age:_A_Mammoth_Christmas,director,Carlos_Saldanha,0
Rio_2,writer,Sam_Harper,0
California_State_Assembly,sourceRegion,South_Gloucestershire,0
List_of_Serbian_football_transfers_winter_2012–13,currentMember,Miloš_Reljić,0
List_of_Hungarian_football_transfers_winter_2013–14,currentMember,Mladen_Popović,0
List_of_Hungarian_football_transfers_winter_2013–14,currentMember,Vukašin_Tomić,0
List_of_Serbian_football_transfers_winter_2012–13,currentMember,Blažo_Lalević,0
List_of_Serbian_football_transfers_winter_2012–13,currentMember,Eugene_Sseppuya,0
List_of_Serbian_football_transfers_winter_2012–13,currentMember,Dragiša_Žunić,0
List_of_Serbian_football_transfers_winter_2012–13,currentMember,Stefan_Milojević,0
List_of_Hungarian_football_transfers_summer_2015,currentMember,Aleksandar_Trninić,0
Desmond_Bagley,genre,Columnist,0
Liareinae,family,Cypraeoidea,0
Hang_On_to_Your_Heart,subsequentWork,Smooth_Sailin'_(Sonny_Throckmorton_song),0
Best_of_You,musicComposer,Wilson_Phillips,0
La_Mé,almaMater,University_of_Wisconsin–Green_Bay,0
Boris_Jovanović,album,How_Dare_You!_(album),0
Denis_Maccan,producer,Buddy_Killen,0
DStv,foundationPlace,South_Africa,0
Transnet_Freight_Rail,regionServed,South_Africa,0
Transnet_Freight_Rail,industry,Road_transport,0
Illya_Hawrylaw,team,UD_Almería_B,0
2006–07_Dunfermline_Athletic_F.C._season,isPartOf,Kasserine_Governorate,0
One_Tree_Hill_(TV_series),countryWithFirstSatellite,Belarus,0
Sic_Transit_Gloria..._Glory_Fades,producer,Thinking_Fellers_Union_Local_282,0
Antonia_Iacobescu,artist,Thinking_Fellers_Union_Local_282,0
Back_on_My_Feet_Again,artist,Scouting_for_Girls,0
S._N._Balagangadhara,politicalPartyInLegislature,Brothers_of_Italy,0
Music_Is_a_Hungry_Ghost,formerBandMember,Das_Damen,0
Donald_A._Nixon,predecessor,Dwight_D._Eisenhower,0
Dragostea_din_tei,writer,Five_(band),0
Dragostea_din_tei,musicalArtist,Five_(band),0
Dragostea_din_tei,musicalBand,Five_(band),0
Afshin_Ghaffarian,citizenship,Iran,0
Tadeusz_Mazowiecki,birthPlace,Zacatecas_City,0
WFIS_(AM),city,Georgia_(U.S._state),0
José_Ignacio_Soler,team,SD_Ejea,0
Strategic_Simulations,residence,"Rye,_New_Hampshire",0
"Henry_IV,_Holy_Roman_Emperor",almaMater,Bentley_University,0
Don't_Call_It_Love,previousWork,Real_Love_(Dolly_Parton_and_Kenny_Rogers_song),0
Kenneth_MacDonald_(American_actor),almaMater,Edmund_A._Walsh_School_of_Foreign_Service,0
Djivan_Gasparyan,formerBandMember,Derek_Sherinian,0
Party_Time_(T.G._Sheppard_song),writer,J.P._Pennington,0
Siouxsie_and_the_Banshees,formerBandMember,Europeans_(band),0
Northern_Touch,artist,Rascalz,0
Mirko_Stojanović,almaMater,"Faculty_of_Law,_University_of_Belgrade",0
Alberta_Highway_16,starring,Do_Hanson_Ka_Jodaa,0
Richard_Thomas_Lowe,region,"Idaho_County,_Idaho",0
Blindside_(album),mouthRegion,"Idaho_County,_Idaho",0
Bajrakitiyabha,successor,Slobodan_Milosavljević,0
Longford_Town_F.C.,birthPlace,Vila_do_Conde,0
Lepanthes_stenophylla,binomial,Neogardneria,0
There_Won't_Be_Anymore,musicalArtist,Janie_Fricke,0
There_Won't_Be_Anymore,musicalBand,Janie_Fricke,0
Joe_Pizzulo,musicalArtist,Restless_Heart,0
Joe_Pizzulo,musicalBand,Restless_Heart,0
Viva_Riva!,album,The_Raw_&_the_Cooked_(album),0
I_Don't_Think_I'm_Ready_for_You,associatedBand,Eric_Avery,0
Joey_Dee_and_the_Starliters,associatedMusicalArtist,Eric_Avery,0
Grêmio_Foot-Ball_Porto_Alegrense,manager,Valdir_Espinosa,0
Maximus_Ongkili,format,Streaming_media,0
Simon_Miotto,subsidiary,Spyker_N.V.,0
Love's_Looking_for_Me,writer,Austin_Roberts_(singer),0
That_Rock_Won't_Roll,subsequentWork,Big_Dreams_in_a_Small_Town_(song),0
Always_Together,subsequentWork,Many_a_Long_and_Lonesome_Highway,0
Tobacco,campus,Brussels_Airport,0
Brussels_Airport,affiliation,CAE_Inc.,0
Antal_Dunai,team,CF_Igualada,0
Xavier_Trias,managerClub,Atlético_Malagueño,0
Another_Round_(Fat_Joe_song),previousWork,Put_Your_Hands_Up_(DJ_Khaled_song),0
Another_Round_(Fat_Joe_song),subsequentWork,Welcome_to_My_Hood,0
1st_Provisional_Marine_Brigade,commandStructure,People's_Army_of_Vietnam,0
England_national_football_team,team,Dalkurd_FF,0
Aggrey_Awori,associatedBand,Blu*3,0
Put_Yourself_in_My_Shoes,previousWork,Scrape_(Blue_Stahli_song),0
Krom_River,sourceConfluence,Black_Kei_River,0
Mokolo_River,sourceCountry,South_Africa,0
Gerry_Gray,managerClub,Lancaster_City_F.C.,0
Made_in_Brooklyn,subsequentWork,So_Wat_Cha_Sayin',0
Genetic_Studios,previousWork,Rise_(Flobots_song),0
Abdel_Fattah_el-Sisi,country,Iraqi_Republic_(1958–68),0
Mope,previousWork,I'm_Housin,0
Miami_United_F.C.,managerClub,A.C._Cuneo_1905,0
Korean_Bodega,managerClub,A.S.D._Calcio_Ivrea,0
Sultan_(1999_film),writer,D._V._Narasa_Raju,0
Remedy_(Crookers_song),musicalArtist,The_Foundations,0
Remedy_(Crookers_song),musicalBand,The_Foundations,0
The_Accused_(1960_film),director,Frank_Bonner,0
Jarosław,team,Almondsbury_Town_A.F.C.,0
Cows_(band),associatedBand,Get_Smart!_(band),0
Get_Smart!_(band),associatedBand,Cows_(band),0
Cows_(band),associatedMusicalArtist,Get_Smart!_(band),0
Get_Smart!_(band),associatedMusicalArtist,Cows_(band),0
Good_Morning_Britain_(2014_TV_programme),presenter,Michelle_Chia,0
Michelle_Chia,presenter,Dennis_Chew,0
Faisal_I_of_Iraq,party,Independent_Democratic_Union,0
Dagmar_(Puerto_Rico_entertainer),associatedBand,JLaine,0
Dagmar_(Puerto_Rico_entertainer),associatedMusicalArtist,JLaine,0
KRCW-TV,location,"Hampton,_Virginia",0
Yaşar_Nuri_Öztürk,influencedBy,Carlton_Mellick_III,0
.NET_Framework,starring,Jill_Hennessy,0
Charter_Company,mountainRange,Pikes_Peak,0
Nahavand_County,headquarter,Iran,0
Pot_Luck_(1936_film),cinematography,Günther_Krampf,0
Platinum_High_School,director,Albert_Zugsmith,0
Look_What's_Happened_to_Rosemary's_Baby,producer,Albert_Zugsmith,0
Platinum_High_School,writer,Albert_Zugsmith,0
Lisa_Maffia,associatedBand,Idris_Elba,0
Kidz_in_the_Hall,associatedBand,Lisa_Maffia,0
Su-Elise_Nash,associatedMusicalArtist,Lady_Sovereign,0
Kidz_in_the_Hall,associatedMusicalArtist,Lisa_Maffia,0
Jeff_Baxter_(politician),knownFor,Calculus_of_variations,0
Jeff_Baxter_(politician),award,University_of_Chile,0
Caravan_(1971_film),producer,Aditya_Chopra,0
Karlslunds_IF_HFK,team,Atlanta_Silverbacks_Reserves,0
Weesp_(band),bandMember,3+2_(band),0
Greatest_Hits_(Lost),writer,Graham_Roland,0
Bruno_Arcari_(footballer),managerClub,Cosenza_Calcio_1914,0
Bruno_Arcari_(footballer),managerClub,A.C._Pavia,0
Bruno_Arcari_(footballer),managerClub,Giarre_F.C.,0
Asian_South_Africans,related,Black_people,0
You_Can_Have_It_All,writer,Corinne_Bailey_Rae,0
You_Can_Have_It_All,producer,Corinne_Bailey_Rae,0
You_Can_Have_It_All,musicalArtist,Corinne_Bailey_Rae,0
You_Can_Have_It_All,musicalBand,Corinne_Bailey_Rae,0
Supermercados_Peruanos,team,A.C._Palazzolo,0
Operator_theory,knownFor,Functional_analysis,0
Functional_analysis,knownFor,Operator_theory,0
The_New_Land_(1924_film),team,Norway_national_under-19_football_team,0
Sinead_Harnett,associatedBand,Rudimental,0
Sinead_Harnett,associatedMusicalArtist,Rudimental,0
John_Sanford_(governor),parent,Anne_Hutchinson,0
N._Lingusamy,keyPerson,Thirrupathi_Brothers,0
Balaji_Sakthivel,keyPerson,N._Lingusamy,0
Nanjing,managerClub,U.S._Arezzo,0
Ángel_Montoro_Sánchez,team,F.C._Canavese,0
Kurt_Albrecht_(Artillery_officer),battle,Battle_of_Rostov_(1941),0
Rudolf_Bornhof,battle,Battle_of_the_Dukla_Pass,0
Hot_Rail,team,A.S._Deruta,0
Platitude_(band),associatedBand,Heart_in_Hand_(band),0
Platitude_(band),associatedMusicalArtist,Heart_in_Hand_(band),0
Adrian_Aliaj,type,Candy,0
A_Portrait_(Voice_of_the_Beehive_album),producer,Aswad_(band),0
Tamar_&_Vince,related,Magpakailanman,0
YYZ_(instrumental),writer,Stromae,0
Move_It_Like_This,producer,Stromae,0
YYZ_(instrumental),musicalArtist,Stromae,0
YYZ_(instrumental),musicalBand,Stromae,0
Sound_and_Vision,previousWork,One_of_the_Survivors,0
The_Mercy_Seat_(song),previousWork,Deanna_(song),0
Ernst-Siegfried_Steen,battle,Vitebsk–Orsha_Offensive,0
Steve_Crane,starring,Kitchen_Burnout,0
The_Lodger_(1932_film),starring,John_Mills,0
Kevin_Thornton_(footballer),team,Giravanz_Kitakyushu,0
Shea_Homes,team,KP_Chemik_Police,0
Nita_Hutter,residence,"Lincoln_Parish,_Louisiana",0
Betsy_Palmer,team,AD_Torrejón_CF_(women),0
Capricorn_One,starring,Lindsay_Pulsipher,0
Huracán_F.C.,location,"Twin_Falls,_Idaho",0
Vladimir_Semichastny,managerClub,Jagiellonia_Białystok,0
King_of_Hearts_(1936_film),writer,H._Fowler_Mear,0
Guido_Poppe,managerClub,UP_Langreo,0
René_van_Eck,managerClub,UD_Vecindario,0
WMTC-FM,award,Special_Forces_Tab,0
Marlborough_Region,team,Foolad_Natanz_F.C.,0
Fire_Down_Under,team,Machine_Sazi_Tabriz_F.C.,0
McGruff_(rapper),hometown,Inland_Empire,0
Brand_New_Girlfriend,producer,James_Otto,0
Brand_New_Girlfriend,musicalArtist,James_Otto,0
Brand_New_Girlfriend,musicalBand,James_Otto,0
Glory_(Common_and_John_Legend_song),producer,Talib_Kweli,0
Park_Jun-hyuk,occupation,Promotional_model,0
Pimpri-Chinchwad,typeOfElectrification,15_kV_AC_railway_electrification,0
Hans-Jürgen_Schreiber,battle,Battle_for_Brest,0
"Braunau,_Switzerland",neighboringMunicipality,Courchavon,0
Uncle_Walter_(song),artist,Manafest,0
Will_You_Find_Me,subsequentWork,A_State_of_Trance_2011,0
"Eutaw,_Alabama",team,Leeds_Ladies_F.C.,0
Amsterdam_Loeki_Stardust_Quartet,city,"Selinsgrove,_Pennsylvania",0
England_national_football_team,team,FC_Sozopol,0
Clifton_Fadiman,album,Come_an'_Get_It,0
Hayden_Panettiere,team,Al-Safa'_SC,0
KYGO-FM,team,Magwe_F.C.,0
Joe_and_Sons,author,Bernie_Kukoff,0
Joe_and_Sons,director,Bernie_Kukoff,0
Joe_and_Sons,starring,James_Gregory_(actor),0
Joe_and_Sons,executiveProducer,Bernie_Kukoff,0
Arthur_Beauchesne,birthPlace,Armagh,0
Organization_for_Security_and_Co-operation_in_Europe,starring,Joe_Brown_(singer),0
"Sharp_County,_Arkansas",sisterStation,KSHR-FM,0
Jose_Pablo_Cantillo,manager,Roberto_Di_Matteo,0
Richard_N._Haass,successor,David_W._Anderson,0
Holland–Dozier–Holland,associatedBand,The_Heights_(TV_series),0
Holland–Dozier–Holland,associatedMusicalArtist,The_Heights_(TV_series),0
Owsley_(musician),subregion,Hadrut_Region,0
The_Line_(TV_series),company,Shaftesbury_Films,0
Hank_Jones,associatedBand,Kevin_Eubanks,0
Hank_Jones,associatedMusicalArtist,Kevin_Eubanks,0
Felix_von_Luschan,field,Diplomat,0
Liareinae,family,Cancellariidae,0
Kannur,birthPlace,Gunma_Prefecture,0
Rita_Reys,subsequentWork,Kissed_It,0
Liareinae,family,Horaiclavidae,0
Shimer_College,battle,Battle_of_Philippi_(West_Virginia),0
J._Henry_Goguen,almaMater,Haverford_College,0
Liareinae,family,Buccinidae,0
Sergey_Mironov,successor,Rihards_Kozlovskis,0
Austin_Roberts_(singer),deathPlace,Pyay,0
Dagestan,birthPlace,Lebrija,0
Kuruption!,musicalArtist,Warren_G,0
Kuruption!,musicalBand,Warren_G,0
Vegard_Braaten,militaryBranch,Ohio_Army_National_Guard,0
Vegard_Braaten,commandStructure,37th_Infantry_Brigade_Combat_Team_(United_States),0
Wilmer_X,city,Virovitica,0
Wilmer_X,city,Vukovar,0
James_M._Shuart_Stadium,routeJunction,Vukovar,0
Daniele_Fortunato,team,S.G._Gallaratese_A.S.D.,0
Gian_Piero_Ghio,managerClub,S.S.D._Monza_1912,0
Simone_Boldini,managerClub,A.C.R._Messina,0
Simone_Boldini,managerClub,Piacenza_Calcio_1919,0
Gregg_Johnson,deathPlace,"Windsor,_Connecticut",0
Harold_Buddery,product,Molybdenum,0
Auguste_de_Marmont,team,Estrela_de_Vendas_Novas,0
New_Mills_A.F.C.,predecessor,John_Fihelly,0
List_of_Playboy_Playmates_of_1992,birthPlace,"Vancouver,_Washington",0
Too_Little_Too_Late,team,Harimau_Muda_A,0
Liareinae,family,Muricidae,0
Slippery_When_Wet,previousWork,Magnify_(album),0
Charles_L._McNary,birthPlace,"Caldwell,_Idaho",0
Slippery_When_Wet,subsequentWork,Rip_Open_the_Skies,0
Liareinae,family,Volutidae,0
Say_Forever_You'll_Be_Mine_(song),subsequentWork,Bangerz,0
Kilusang_Bagong_Lipunan,recordedIn,South_Carolina,0
Donga_Ramudu,starring,Krishnam_Raju,0
Roy_Orbison,associatedBand,Norbert_Putnam,0
Roy_Orbison,associatedMusicalArtist,Norbert_Putnam,0
John_P._Schlegel,birthPlace,RAF_Lakenheath,0
John_P._Schlegel,bodyDiscovered,"Omaha,_Nebraska",0
Hatfield_and_the_North,associatedBand,Terry_Dean,0
Hatfield_and_the_North,associatedMusicalArtist,Terry_Dean,0
Eddie_Money,writer,Benn_Levy,0
Neil_Kelleher_(scientist),artist,Noemi_(singer),0
"Kalispell,_Montana",subsequentWork,Sulla_mia_pelle,0
Ohio_Army_National_Guard,writer,John_Paddy_Carstairs,0
Ohio_Army_National_Guard,editing,Otto_Ludwig_(film_editor),0
Dorothy_Squires,starring,Errol_Flynn,0
Eien_Pressure,album,Kamikyokutachi,0
Kamikyokutachi,musicalArtist,AKB48,0
Kamikyokutachi,musicalBand,AKB48,0
Poreč,team,Dandenong_Thunder_SC,0
Irkut_Corporation,award,United_States_Department_of_Commerce,0
Pinoy_M.D._Mga_Doktor_ng_Bayan,channel,KHNL,0
Luge_at_the_1998_Winter_Olympics_–_Doubles,team,Payam_Mashhad_F.C.,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,David_Bystroň,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Ivan_Paskov,0
List_of_Cypriot_football_transfers_summer_2008,currentMember,Moussa_Koita,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Rafael_Barbosa_do_Nascimento,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Simeon_Mechev,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Anton_Kostadinov,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Evgeni_Yordanov_(footballer),0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Dobri_Dobrev_(footballer),0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Ivan_Redovski,0
List_of_Cypriot_football_transfers_summer_2012,currentMember,Mihail_Aleksandrov,0
1973_Spanish_Grand_Prix,owner,Generalitat_de_Catalunya,0
Markus_Ziereis,team,Lusitano_G.C.,0
Dotillidae,service,Sharia,0
The_Cult_(TV_series),executiveProducer,Jeffrey_Reiner,0
Otto_Schury,birthPlace,Szubin,0
Marinos_Ouzounidis,managerClub,Pierikos_F.C.,0
Tito_and_Me,routeJunction,Drniš,0
Village_People,routeEnd,D8_road_(Croatia),0
Man_on_the_Moon:_The_End_of_Day,producer,Chuck_Inglish,0
Pursuit_of_Happiness_(song),previousWork,Man_on_the_Moon:_The_End_of_Day,0
Cold_Blood_(TV_series),starring,Fiona_Sit,0
The_Ship_Song,previousWork,The_Mercy_Seat_(song),0
The_Mercy_Seat_(song),subsequentWork,The_Ship_Song,0
Jola_people,populationPlace,Baltimore,0
Jola_people,populationPlace,"St._Petersburg,_Florida",0
Flirt_(1995_film),team,Adelaide_United_FC_(W-League),0
Yves_A._Lussier,team,Los_Angeles_Strikers,0
AgustaWestland,almaMater,Indian_Institute_of_Technology_Kanpur,0
São_José_do_Rio_Preto,writer,Lordan_Zafranović,0
"Ziebach_County,_South_Dakota",cinematography,Tomislav_Pinter,0
Max_Cleland,deathPlace,"Bedford,_New_Hampshire",0
Becca_Tobin,team,T–Team_F.C.,0
Than_Tun,birthPlace,Nové_Zámky,0
Slayers_The_Motion_Picture,producer,Toei_Company,0
Malte_Grashoff,deathPlace,Stade,0
Dornfelder,manufacturer,List_of_Schütte-Lanz_airships,0
Northeast_Frontier_Railway_zone,location,Kota_Bharu,0
Garforth,birthPlace,"La_Trinité,_Martinique",0
Garaj_Baras,previousWork,Ghoom_Taana,0
William_Richardson_Linton,almaMater,Central_School_of_Speech_and_Drama,0
Tell_It_to_the_Marines_(TV_series),starring,Sarvggun_Sampanna,0
David_J._Wineland,successor,Eliza_McCardle_Johnson,0
Daun_ubi_tumbuk,ingredient,Anise,0
Daughter_(song),album,Backspacer,0
Ivanjica_(horse),sire,Peintre_Celebre,0
Life_(K-Ci_&_JoJo_song),previousWork,All_I_Want_Is_You_(Miguel_song),0
Liareinae,family,Hipponicidae,0
Laura_Sippola,subsequentWork,Electric_Byrd,0
Nora_Arnezeder,routeJunction,Route_7_(Paraguay),0
Cansei_de_Ser_Sexy,producer,Janove_Ottesen,0
Make_It_wit_Chu,subsequentWork,Violeta_Violeta,0
Make_It_wit_Chu,previousWork,Violeta_Violeta,0
The_Southern_Star_(film),company,Random_House,0
China_(Tori_Amos_song),writer,Ian_Stanley,0
China_(Tori_Amos_song),writer,Blackstreet,0
China_(Tori_Amos_song),subsequentWork,Loca_(Shakira_song),0
Nas_Is_Like,producer,Da_Internz,0
The_Don_(Nas_song),producer,The_Featherstones,0
Ronald_Breaker,almaMater,South_Dakota_State_University,0
Kirby_Dominant,isPartOf,Pimpri-Chinchwad,0
Borisav_Ristić,service,Screen_printing,0
Lepa_Brena,producer,Amanda_Palmer,0
Lepa_Brena,artist,Amanda_Palmer,0
Northwest_Branch_Anacostia_River,starring,Krishna_Kumari_(actress),0
Ahmad_Amiruddin,birthPlace,Brazzaville,0
Who_Wants_to_Live_Forever,battle,Battle_of_Kashgar_(1933),0
The_Breakfast_Club,producer,"Hal_Roach,_Jr.",0
Anime_salve,writer,Phil_Ochs,0
Anime_salve,producer,Phil_Ochs,0
Anime_salve,musicalArtist,Phil_Ochs,0
Anime_salve,musicalBand,Phil_Ochs,0
Cansei_de_Ser_Sexy,musicalBand,Karen_Clark_Sheard,0
Under_Heavy_Fire,managerClub,Linfield_College,0
Dutch_Republic,isPartOf,Amsterdam,0
Mae_Hong_Son_Province,team,Olympique_Noisy-le-Sec,0
Alien_Bodies,previousWork,Secrets_(OneRepublic_song),0
Grandas_de_Salime,starring,Matthew_Kelly,0
Keep_on_Runnin,artist,Ivi_Adamou,0
Triumph_of_the_Spirit,producer,Oprah_Winfrey,0
Armageddon_(1998_film),starring,Oprah_Winfrey,0
Pontiac_G8,relatedMeanOfTransportation,Mercedes-Benz_C-Class,0
Gluey_Porch_Treatments,producer,John_Agnello,0
Manouchehr_Eghbal,birthPlace,Egypt_Eyalet,0
"Austin_Van_Catterton,_Sr.",team,General_Paz_Juniors,0
Carolyn_Huntoon,birthPlace,"Lincoln_Parish,_Louisiana",0
Jack_Keahey,restingPlace,"Lincoln_Parish,_Louisiana",0
Nita_Hutter,residence,"Red_River_Parish,_Louisiana",0
Pannonia,place,Penghu,0
Arrival_(Journey_album),album,The_Final_Frontier,0
Bunny_Adair,team,Norton_&_Stockton_Ancients_F.C.,0
1987–88_Newcastle_United_F.C._season,chairman,Freddy_Shepherd,0
Jim_Dowd_(ice_hockey),homeStadium,St_James'_Park,0
Jim_Dowd_(ice_hockey),ground,St_James'_Park,0
Re-Machined:_A_Tribute_to_Deep_Purple's_Machine_Head,musicalArtist,Matt_Sorum,0
Re-Machined:_A_Tribute_to_Deep_Purple's_Machine_Head,musicalBand,Matt_Sorum,0
Re-Machined:_A_Tribute_to_Deep_Purple's_Machine_Head,previousWork,Beauty_in_the_World,0
The_Miserable_Rich,associatedBand,The_Leisure_Society,0
The_Miserable_Rich,associatedMusicalArtist,The_Leisure_Society,0
Arthur_Capes,manager,Marcello_Lippi,0
Ecaterina_Andronescu,party,Nationalist_Movement_Party,0
Maryland_and_Virginia_Rifle_Regiment,league,Lebanese_Basketball_League,0
Falling_Down_(Space_Cowboy_song),writer,Martin_Kierszenbaum,0
You_Can_Have_It_All,previousWork,Paris_Nights/New_York_Mornings,0
Romain_Brégerie,foundationPlace,Setagaya,0
La_Vista_de_Luna,industry,Massively_multiplayer_online_role-playing_game,0
Calcio_Catania,composer,Martin_Glover,0
Boxes_(film),composer,Jaz_Coleman,0
